trial_id,white_snr_db,profile_id,noise_profile_id,L,replicate_id,tangent_valid,full4d_valid,tangent_loglik,full4d_loglik,likelihood_tolerance,numerical_optimization_incomplete_flag,complete_likelihood_subset_flag,tangent_joint_RMSE_deg,full4d_joint_RMSE_deg,paired_delta_deg,paired_outcome,optimizer_status,score_call_count,SVD_call_count,runtime_sec
MC1_K2_N2_L8_SP14_P4_R04,14,P4,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-217.938744183228,-217.281956495487,3.09709583040143e-12,0,1,0.0545025326634947,0.275760400992528,-0.221257868329033,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5086,10172,6.290916
MC1_K2_N2_L8_SP14_P4_R05,14,P4,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-226.067610463363,-223.190546153177,3.21261396810773e-12,0,1,0.0762899004590303,0.224203795127562,-0.147913894668531,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5144,10288,4.6207558
MC1_K2_N2_L8_SP14_P4_R06,14,P4,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-242.08769082578,-240.611526645997,3.4402730026639e-12,0,1,0.10137493429331,0.264866094591142,-0.163491160297832,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5115,10230,4.5081132
MC1_K2_N2_L8_SP14_P4_R07,14,P4,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-237.016536834479,-236.555564518441,3.36820757005511e-12,0,1,0.0670839168208214,0.143164734671707,-0.0760808178508853,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5074,10148,4.5781994
MC1_K2_N2_L8_SP14_P4_R08,14,P4,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-247.809472444031,-247.256799131093,3.52158440995298e-12,0,1,0.11463311410194,0.162633215685197,-0.0480001015832567,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5082,10164,4.4059939
MC1_K2_N2_L8_SP14_P4_R09,14,P4,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-207.214976241882,-204.854524750852,2.94470192218742e-12,0,1,0.131622193634485,0.294283823667534,-0.162661630033049,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4865,9730,4.5323716
MC1_K2_N2_L8_SP14_P4_R10,14,P4,STAGE5_TOEPLITZ_CORRELATED,8,10,1,1,-212.576352951452,-212.088759383998,3.02089166768059e-12,0,1,0.054096416653507,0.143962729376984,-0.0898663127234768,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5167,10334,4.591103
MC1_K2_N2_L8_SP18_P1_R01,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,1,1,1,-224.488955794895,-224.458285558291,3.19017993596866e-12,0,1,0.0601781391359918,0.0616228448525893,-0.00144470571659751,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4970,9940,4.2939262
MC1_K2_N2_L8_SP18_P1_R02,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,2,1,1,-235.539811486368,-235.496868878282,3.34722204067884e-12,0,1,0.0202237793778589,0.0292246752057158,-0.00900089582785686,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4938,9876,4.1399651
MC1_K2_N2_L8_SP18_P1_R03,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,3,1,1,-262.595384426139,-261.090686457427,3.73170485696248e-12,0,1,0.0529865791615747,0.15582006835993,-0.102833489198355,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5145,10290,4.2422512
MC1_K2_N2_L8_SP18_P1_R04,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-246.58277853213,-246.420531633184,3.50415204099093e-12,0,1,0.0501279697188962,0.0663162823865207,-0.0161883126676245,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4959,9918,4.2531854
MC1_K2_N2_L8_SP18_P1_R05,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-239.531939998893,-239.451416222998,3.40395359897475e-12,0,1,0.0679647818926683,0.0711615132287497,-0.00319673133608142,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4836,9672,4.0538387
MC1_K2_N2_L8_SP18_P1_R06,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-229.59720930969,-228.848813208218,3.26277258451583e-12,0,1,0.0598585567194505,0.101510236543767,-0.0416516798243166,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4987,9974,4.1483841
MC1_K2_N2_L8_SP18_P1_R07,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-209.697278363597,-209.988599469513,2.97997755699835e-12,1,0,0.149521625477095,0.11422333598845,0.0352982894886449,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4985,9970,4.8855952
MC1_K2_N2_L8_SP18_P1_R08,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-206.103607501443,-206.376269704251,2.92890842248202e-12,1,0,0.150478711942715,0.0414486952746305,0.109030016668085,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4950,9900,5.7478722
MC1_K2_N2_L8_SP18_P1_R09,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-248.973369444311,-248.844066250349,3.53812438112742e-12,0,1,0.0117715177243167,0.0779487614099809,-0.0661772436856642,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4933,9866,6.0785405
MC1_K2_N2_L8_SP18_P1_R10,18,P1,STAGE5_TOEPLITZ_CORRELATED,8,10,1,1,-230.491798351821,-230.046073811176,3.27548545942336e-12,0,1,0.141681308325435,0.109878720900333,0.0318025874251016,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4978,9956,6.7316349
MC1_K2_N2_L8_SP18_P2_R01,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,1,1,1,-245.685792402212,-245.789755331716,3.49140510141712e-12,1,0,0.105559403204429,0.166909391979187,-0.0613499887747585,TANGENT_WIN,FULL4D_CML_CONVERGED,4227,8454,4.4573637
MC1_K2_N2_L8_SP18_P2_R02,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,2,1,1,-233.774007057796,-235.454411394532,3.32212845048895e-12,1,0,0.135952757356702,0.0762416177402866,0.0597111396164155,TANGENT_LOSS,FULL4D_CML_CONVERGED,2079,4158,2.8833649
MC1_K2_N2_L8_SP18_P2_R03,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,3,1,1,-238.153173914593,-237.747352775398,3.38436015446452e-12,0,1,0.100000000000001,0.199718123733144,-0.0997181237331432,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3276,6552,4.1312148
MC1_K2_N2_L8_SP18_P2_R04,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-231.350977571344,-230.949782843593,3.28769513048633e-12,0,1,0.100000000000001,0.168227276883322,-0.068227276883321,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,2464,4928,2.1648774
MC1_K2_N2_L8_SP18_P2_R05,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-229.422461101995,-229.074741744805,3.26028926312453e-12,0,1,0.124509053123052,0.240438333096812,-0.11592927997376,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5076,10152,4.2055499
MC1_K2_N2_L8_SP18_P2_R06,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-237.580235135372,-237.069300544169,3.3762182047123e-12,0,1,0.100000000000001,0.1274995201418,-0.0274995201417991,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3521,7042,3.1048038
MC1_K2_N2_L8_SP18_P2_R07,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-241.929588025396,-240.333836519949,3.43802622673758e-12,0,1,0.070054124809784,0.243167220781425,-0.173113095971641,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5088,10176,4.2316891
MC1_K2_N2_L8_SP18_P2_R08,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-234.308719014506,-233.981557995391,3.32972716442023e-12,0,1,0.112203645526431,0.181457884909159,-0.0692542393827279,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4208,8416,3.5206512
MC1_K2_N2_L8_SP18_P2_R09,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-251.225007684361,-250.134744345325,3.57012208502796e-12,0,1,0.223606797749979,0.218083085297732,0.00552371245224698,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4766,9532,4.196218
MC1_K2_N2_L8_SP18_P2_R10,18,P2,STAGE5_TOEPLITZ_CORRELATED,8,10,1,1,-253.969703632036,-253.05504660175,3.60912656037777e-12,0,1,0.115921930389325,0.161669716765762,-0.0457477863764365,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3453,6906,4.2409109
MC1_K2_N2_L8_SP18_P3_R01,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,1,1,1,-259.4296744859,-259.062490345828,3.68671741293127e-12,0,1,0.0458205635894952,0.163128069277035,-0.11730750568754,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5002,10004,6.2230913
MC1_K2_N2_L8_SP18_P3_R02,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,2,1,1,-232.605679085982,-232.270338598536,3.30552551142179e-12,0,1,0.0778086313687477,0.0452838767805952,0.0325247545881525,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5229,10458,6.0862389
MC1_K2_N2_L8_SP18_P3_R03,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,3,1,1,-213.634198101223,-211.916316239546,3.03592455141516e-12,0,1,0.0749203066581099,0.180182840676821,-0.105262534018711,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4985,9970,6.3858159
MC1_K2_N2_L8_SP18_P3_R04,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-209.068641073979,-207.996713430459,2.97104408380703e-12,0,1,0.0768133524864916,0.374204628604451,-0.29739127611796,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4701,9402,5.7530224
MC1_K2_N2_L8_SP18_P3_R05,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-245.219634574628,-244.567160499045,3.48478060025496e-12,0,1,0.0301219709133827,0.162901040372257,-0.132779069458875,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4289,8578,5.372931
MC1_K2_N2_L8_SP18_P3_R06,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-236.497091338869,-236.355348807067,3.36082580558453e-12,0,1,0.0751504199186257,0.0702297554479808,0.00492066447064488,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5081,10162,6.2736125
MC1_K2_N2_L8_SP18_P3_R07,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-223.572994609748,-223.565525669769,3.17716334464177e-12,0,1,0.0267561102699163,0.0460377128557489,-0.0192816025858326,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4930,9860,5.7775967
MC1_K2_N2_L8_SP18_P3_R08,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-245.336699658218,-244.19280335765,3.48644419515009e-12,0,1,0.0211857601822657,0.158949149021552,-0.137763388839286,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4469,8938,5.9241154
MC1_K2_N2_L8_SP18_P3_R09,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-249.797703063096,-247.921240626114,3.54983886642083e-12,0,1,0.0746697058658622,0.250616172200085,-0.175946466334223,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5134,10268,6.7813419
MC1_K2_N2_L8_SP18_P3_R10,18,P3,STAGE5_TOEPLITZ_CORRELATED,8,10,1,1,-249.844112339035,-246.059094217691,3.55049838189863e-12,0,1,0.301039864469806,0.302593357329542,-0.00155349285973588,TANGENT_WIN,FULL4D_CML_STATIONARY,3053,6106,3.5753788
MC1_K2_N2_L8_SP18_P4_R01,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,1,1,1,-234.052708743302,-233.646195815805,3.32608903965055e-12,0,1,0.0704557641633898,0.193598705741367,-0.123142941577977,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4849,9698,5.7815951
MC1_K2_N2_L8_SP18_P4_R02,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,2,1,1,-233.749502281059,-233.932687955094,3.32178021666691e-12,1,0,0.110326222304502,0.0991547917371446,0.0111714305673574,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4916,9832,6.0678618
MC1_K2_N2_L8_SP18_P4_R03,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,3,1,1,-234.954930487437,-234.819561914274,3.33891038177735e-12,0,1,0.0539396332463519,0.156318940246527,-0.102379307000175,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4864,9728,6.3863272
MC1_K2_N2_L8_SP18_P4_R04,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-218.006346830405,-217.189537702135,3.09805652179882e-12,0,1,0.0535279570672016,0.287945581362399,-0.234417624295197,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4816,9632,5.9941339
MC1_K2_N2_L8_SP18_P4_R05,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-225.986696632269,-223.018921085582,3.2114641134096e-12,0,1,0.070553852027774,0.210302458926665,-0.139748606898891,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4659,9318,4.2057526
MC1_K2_N2_L8_SP18_P4_R06,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-241.778604343945,-240.605708398477,3.43588061957611e-12,0,1,0.101895798968524,0.217333558151516,-0.115437759182992,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5019,10038,4.3791847
MC1_K2_N2_L8_SP18_P4_R07,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-236.91941078619,-236.547881107891,3.36682732589381e-12,0,1,0.06818320796931,0.119207456957048,-0.0510242489877384,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4848,9696,4.2498153
MC1_K2_N2_L8_SP18_P4_R08,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-249.394383017398,-248.486027861533,3.54410734384769e-12,0,1,0.0673562027298991,0.191516289982284,-0.124160087252385,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4920,9840,4.4044541
MC1_K2_N2_L8_SP18_P4_R09,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-206.076391857924,-204.72699612273,2.92852166492599e-12,0,1,0.145731743724102,0.24491740726088,-0.0991856635367778,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4928,9856,4.2975896
MC1_K2_N2_L8_SP18_P4_R10,18,P4,STAGE5_TOEPLITZ_CORRELATED,8,10,1,1,-213.946525237386,-213.380913423745,3.04036298697079e-12,0,1,0.0537172942625336,0.142091475596249,-0.0883741813337152,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5031,10062,4.5351249
MC1_K2_N2_L8_SP22_P1_R01,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,1,1,1,-224.494522007521,-224.481760553048,3.1902590366076e-12,0,1,0.0388864056154191,0.0427347804605884,-0.00384837484516927,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4974,9948,4.2273944
MC1_K2_N2_L8_SP22_P1_R02,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,2,1,1,-235.518802360956,-235.543123675364,3.34692348304992e-12,1,0,0.0128355140598341,0.0235990693199099,-0.0107635552600758,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4945,9890,4.1279553
MC1_K2_N2_L8_SP22_P1_R03,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,3,1,1,-262.853973430069,-260.978124223628,3.73537962772828e-12,0,1,0.0330500738004612,0.123131610664647,-0.0900815368641861,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5029,10058,4.3673994
MC1_K2_N2_L8_SP22_P1_R04,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-246.589795116375,-246.438149670662,3.50425175265023e-12,0,1,0.0323895625965693,0.0467299755543251,-0.0143404129577558,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4961,9922,4.1900889
MC1_K2_N2_L8_SP22_P1_R05,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-239.677086665804,-239.550771206096,3.40601625717062e-12,0,1,0.042454931777196,0.0477728378573549,-0.00531790608015893,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4959,9918,4.1457195
MC1_K2_N2_L8_SP22_P1_R06,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-229.605412674165,-228.877831143736,3.26288916133656e-12,0,1,0.0394625026200691,0.0825200050041985,-0.0430575023841294,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4986,9972,4.4361712
MC1_K2_N2_L8_SP22_P1_R07,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-209.376138265111,-210.310184980842,2.97541388171554e-12,1,0,0.149509281951958,0.0259611940427781,0.12354808790918,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5020,10040,4.6432011
MC1_K2_N2_L8_SP22_P1_R08,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-206.01395757096,-206.393464985712,2.9276344203447e-12,1,0,0.0729878201396251,0.0215694987047392,0.0514183214348859,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4959,9918,5.9629259
MC1_K2_N2_L8_SP22_P1_R09,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-248.918713670003,-248.849678642924,3.53734767585938e-12,0,1,0.00787044673673015,0.023526652061814,-0.0156562053250838,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4954,9908,6.032988
MC1_K2_N2_L8_SP22_P1_R10,22,P1,STAGE5_TOEPLITZ_CORRELATED,8,10,1,1,-230.802883813544,-230.280279135434,3.27990624972392e-12,0,1,0.0517100888960054,0.0865822096648287,-0.0348721207688233,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5007,10014,6.0924079
MC1_K2_N2_L8_SP22_P2_R01,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,1,1,1,-245.693407146373,-245.875866920717,3.49151331344008e-12,1,0,0.0817096990165828,0.0653091715096465,0.0164005275069363,TANGENT_LOSS,FULL4D_CML_STATIONARY,1627,3254,1.4315697
MC1_K2_N2_L8_SP22_P2_R02,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,2,1,1,-234.242097811283,-235.45154268685,3.32878042018028e-12,1,0,0.096451116604257,0.0534169693430436,0.0430341472612134,TANGENT_LOSS,FULL4D_CML_CONVERGED,2696,5392,3.5900324
MC1_K2_N2_L8_SP22_P2_R03,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,3,1,1,-238.22369338846,-237.773741308737,3.38536229646223e-12,0,1,0.100000000000001,0.134681516042364,-0.0346815160423626,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3351,6702,4.0301898
MC1_K2_N2_L8_SP22_P2_R04,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-231.211877754047,-230.971202795438,3.28571840319181e-12,0,1,0.114445078835431,0.124241549384621,-0.00979647054919032,TANGENT_WIN,FULL4D_CML_CONVERGED,1565,3130,1.3213644
MC1_K2_N2_L8_SP22_P2_R05,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-229.337251162506,-229.147903954552,3.25907835705416e-12,0,1,0.121098978616264,0.185349768304568,-0.0642507896883036,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5201,10402,4.3306678
MC1_K2_N2_L8_SP22_P2_R06,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-237.431298797478,-237.116201303001,3.37410169205268e-12,0,1,0.110758309468185,0.100877699764859,0.00988060970332556,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,3555,7110,3.0271548
MC1_K2_N2_L8_SP22_P2_R07,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-242.021023470228,-240.876128693368,3.4393256025599e-12,0,1,0.0625603685760629,0.0772781647144297,-0.0147177961383668,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3419,6838,2.9271516
MC1_K2_N2_L8_SP22_P2_R08,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-234.092824223612,-233.985924945016,3.32665911491307e-12,0,1,0.10340576886966,0.116747553674086,-0.0133417848044264,TANGENT_WIN,FULL4D_CML_CONVERGED,3692,7384,3.1262655
MC1_K2_N2_L8_SP22_P2_R09,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-251.742295895207,-249.834876548372,3.57747319263818e-12,0,1,0.223606797749979,0.213755765505509,0.00985103224446959,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4698,9396,4.3412937
MC1_K2_N2_L8_SP22_P2_R10,22,P2,STAGE5_TOEPLITZ_CORRELATED,8,10,1,1,-254.176638859883,-253.394553844736,3.61206728683617e-12,0,1,0.100000000000001,0.121294808796069,-0.0212948087960679,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3499,6998,4.5562952
MC1_K2_N2_L8_SP22_P3_R01,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,1,1,1,-259.744607997342,-259.424245257494,3.69119288730732e-12,0,1,0.0380031402244517,0.141802177570599,-0.103799037346147,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5033,10066,6.2217406
MC1_K2_N2_L8_SP22_P3_R02,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,2,1,1,-232.577165795065,-232.187957915727,3.30512031318712e-12,0,1,0.0756757905368988,0.0739244688969048,0.001751321639994,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5251,10502,6.3576526
MC1_K2_N2_L8_SP22_P3_R03,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,3,1,1,-213.604530635901,-212.819685446514,3.0355029513757e-12,0,1,0.0746711819202489,0.109033602708089,-0.0343624207878399,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4996,9992,5.8409061
MC1_K2_N2_L8_SP22_P3_R04,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-210.359426429016,-208.6848680565,2.98938724695597e-12,0,1,0.121843380197297,0.344842198620515,-0.222998818423218,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4754,9508,5.6320992
MC1_K2_N2_L8_SP22_P3_R05,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-245.124907564439,-244.363081252202,3.48343444847556e-12,0,1,0.0273025626969203,0.161573067727877,-0.134270505030956,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4506,9012,5.3307924
MC1_K2_N2_L8_SP22_P3_R06,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-236.414097089061,-236.205763440505,3.35964638635831e-12,0,1,0.0747575599830482,0.0734280459073503,0.00132951407569785,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5108,10216,6.2668709
MC1_K2_N2_L8_SP22_P3_R07,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-223.636623105856,-223.63514414522,3.17806755995571e-12,0,1,0.0152160420017106,0.013020391963249,0.00219565003846159,TANGENT_LOSS,FULL4D_CML_CONVERGED,4892,9784,5.7285363
MC1_K2_N2_L8_SP22_P3_R08,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-245.288143329644,-243.618943228764,3.48575416821922e-12,0,1,0.0177919295985811,0.158444639241706,-0.140652709643124,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4296,8592,5.402995
MC1_K2_N2_L8_SP22_P3_R09,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-250.267534347384,-248.889412786148,3.5565155705425e-12,0,1,0.0745598283008637,0.214943423874008,-0.140383595573145,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5050,10100,6.6189738
MC1_K2_N2_L8_SP22_P3_R10,22,P3,STAGE5_TOEPLITZ_CORRELATED,8,10,1,1,-250.867845131993,-248.026526603186,3.56504649988655e-12,0,1,0.103077640640442,0.232438604159579,-0.129360963519137,TANGENT_WIN,FULL4D_CML_STATIONARY,3302,6604,3.8908184
MC1_K2_N2_L8_SP22_P4_R01,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,1,1,1,-234.04928558354,-233.635462450504,3.32604039362451e-12,0,1,0.0512811298403775,0.172792060662091,-0.121510930821713,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4887,9774,5.7673055
MC1_K2_N2_L8_SP22_P4_R02,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,2,1,1,-234.632060329399,-234.889290637671,3.3343221208696e-12,1,0,0.110755544011759,0.0567515397280987,0.0540040042836603,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4968,9936,5.8565711
MC1_K2_N2_L8_SP22_P4_R03,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,3,1,1,-235.104115460085,-234.962237164293,3.34103042774935e-12,0,1,0.0555910502053992,0.114893725813886,-0.0593026756084872,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4879,9758,5.7584909
MC1_K2_N2_L8_SP22_P4_R04,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,4,1,1,-218.02008309421,-217.282643123272,3.09825172584809e-12,0,1,0.0536441661735787,0.118181559362168,-0.0645373931885895,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4840,9680,5.7480283
MC1_K2_N2_L8_SP22_P4_R05,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,5,1,1,-225.973597574089,-223.155606028906,3.2112779645969e-12,0,1,0.0670717860778705,0.194199446341948,-0.127127660264078,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4951,9902,4.3522121
MC1_K2_N2_L8_SP22_P4_R06,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,6,1,1,-241.514837559771,-240.602708054717,3.43213226812752e-12,0,1,0.104703239382912,0.178810701938495,-0.0741074625555829,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4868,9736,4.4820246
MC1_K2_N2_L8_SP22_P4_R07,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,7,1,1,-236.743915781441,-236.500423724792,3.36433339187808e-12,0,1,0.0690368337933676,0.100211711621507,-0.0311748778281399,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4879,9758,4.3195298
MC1_K2_N2_L8_SP22_P4_R08,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,8,1,1,-249.768631234424,-248.559799313804,3.54942573088726e-12,0,1,0.0677665467627001,0.182700597616016,-0.114934050853315,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4923,9846,4.5884809
MC1_K2_N2_L8_SP22_P4_R09,22,P4,STAGE5_TOEPLITZ_CORRELATED,8,9,1,1,-205.479648264528,-204.725339817129,2.92004142841802e-12,0,1,0.150519611714993,0.200908257364929,-0.0503886456499362,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4992,9984,4.3665125
