row_type,scope_type,scope_value,white_beamspace_snr_target_db,method_id,reference_method_id,comparison_id,total_count,valid_count,valid_rate,median_joint_RMSE_deg,p90_joint_RMSE_deg,median_center_error_deg,p90_center_error_deg,median_axis_error_deg,p90_axis_error_deg,median_rho_error_deg,p90_rho_error_deg,median_rho_relative_error,p90_rho_relative_error,median_separation_vector_error_deg,p90_separation_vector_error_deg,upgrade_rate,fallback_rate,mean_score_call_count,mean_SVD_call_count,median_runtime_sec,p90_runtime_sec,paired_count,wins,ties,losses,non_tie_win_rate,median_paired_delta_deg,p90_paired_delta_deg
METHOD,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=1,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.479781801814832,NaN,0.358113883008419,NaN,35.782525588539,NaN,0.222974786116759,NaN,1.48649857411174,NaN,0.263155746576262,NaN,0.1,0.9,351.6,777.9,4.144462,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=1,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,9,0,1,0,NaN
PAIRWISE,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=1,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,6,2,0.5,0,NaN
METHOD,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,CORE_LITE,,,10,10,1,0.545194101601103,NaN,0.473606797749979,NaN,54.2174744114611,NaN,0.297213595499958,NaN,1.98142396999974,NaN,0.320156211871642,NaN,0,0,151,349,0.146958,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,CORE_PLUS,,,10,10,1,0.513960185280236,NaN,0.451190150050389,NaN,59.6165339352934,NaN,0.247765170050562,NaN,1.65176780033709,NaN,0.303585551123454,NaN,0.6,0.4,1852.2,3752.7,1.6681283,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.545194101601103,NaN,0.430277563773199,NaN,48.2339898066401,NaN,0.222979453697316,NaN,1.48652969131545,NaN,0.28507810593582,NaN,0.2,0.8,381.9,836.8,4.418159,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,8,0,1,0,NaN
PAIRWISE,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,5,2,0.6,0,NaN
METHOD,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,CORE_LITE,,,10,10,1,0.401857978846939,NaN,0.299999999999999,NaN,35.7825255885391,NaN,0.297213595499958,NaN,1.98142396999974,NaN,0.320156211871642,NaN,0,0,164,376,0.15665465,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,CORE_PLUS,,,10,10,1,0.414047528080624,NaN,0.299999999999999,NaN,35.7825255885391,NaN,0.217518513249694,NaN,1.45012342166464,NaN,0.267304331433579,NaN,0.2,0.8,1697.8,3444.9,1.4610036,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.401857978846939,NaN,0.299999999999999,NaN,26.5650511770781,NaN,0.273606797749979,NaN,1.82404531833321,NaN,0.285078105935821,NaN,0.2,0.8,402.2,878.4,4.42714685,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,8,0,1,0,NaN
PAIRWISE,EXACT_CELL,-6|P3|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,7,0,1,0,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=1,-6,CORE_LITE,,,10,10,1,0.507269132684985,NaN,0.46484698416096,NaN,45,NaN,0.182842712474618,NaN,1.82842712474619,NaN,0.241421356237309,NaN,0,0,151.9,351.9,0.1432062,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=1,-6,CORE_PLUS,,,10,10,1,0.491429792630723,NaN,0.44741164216364,NaN,41.1796431982861,NaN,0.10046860586708,NaN,1.0046860586708,NaN,0.162120016248268,NaN,0.6,0.4,1205.6,2461,0.59704665,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=1,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.507269132684985,NaN,0.46484698416096,NaN,45,NaN,0.182842712474618,NaN,1.82842712474619,NaN,0.199174968805836,NaN,0.1,0.9,382.2,838.5,4.3950362,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P4|WHITE|L=1,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,9,0,1,0,NaN
PAIRWISE,EXACT_CELL,-6|P4|WHITE|L=1,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,4,2,0.666666666666667,0,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=4,-6,CORE_LITE,,,10,10,1,0.421732915077591,NaN,0.369261542019949,NaN,45,NaN,0.182842712474618,NaN,1.82842712474619,NaN,0.241421356237309,NaN,0,0,151.8,351.8,0.1298696,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=4,-6,CORE_PLUS,,,10,10,1,0.442608127827493,NaN,0.377815753943936,NaN,45,NaN,0.148635002775163,NaN,1.48635002775163,NaN,0.165102644147704,NaN,0.7,0.3,1582.5,3214.8,1.1091335,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=4,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.404654279160926,NaN,0.335410196624969,NaN,45,NaN,0.141421356237309,NaN,1.41421356237309,NaN,0.223681287910394,NaN,0.1,0.9,371.8,817.8,4.25931105,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P4|WHITE|L=4,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,9,0,1,0,NaN
PAIRWISE,EXACT_CELL,-6|P4|WHITE|L=4,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6,3,1,0.857142857142857,-0.0506925147520722,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=8,-6,CORE_LITE,,,10,10,1,0.527189654856897,NaN,0.522015325445528,NaN,45,NaN,0.265028153987287,NaN,2.65028153987288,NaN,0.268302097315594,NaN,0,0,168.4,384.4,0.14715275,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=8,-6,CORE_PLUS,,,10,10,1,0.439452748945505,NaN,0.287680664955203,NaN,45,NaN,0.223959155042091,NaN,2.23959155042091,NaN,0.26391624509686,NaN,0.7,0.3,1435.9,2921.1,0.8664466,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|WHITE|L=8,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.527189654856897,NaN,0.522015325445528,NaN,45,NaN,0.265028153987287,NaN,2.65028153987288,NaN,0.268302097315594,NaN,0,1,380.2,834,4.16259445,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P4|WHITE|L=8,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,10,0,0,0,NaN
PAIRWISE,EXACT_CELL,-6|P4|WHITE|L=8,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,4,6,0,0.0094222898603034,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,-6,CORE_LITE,,,10,10,1,0.610278086678493,NaN,0.381305191945423,NaN,45,NaN,0.141421356237309,NaN,1.41421356237309,NaN,0.223681287910394,NaN,0,0,155.5,359.5,0.14080175,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,-6,CORE_PLUS,,,10,10,1,0.610278086678493,NaN,0.412323670032016,NaN,45.9424404739197,NaN,0.100054136287302,NaN,1.00054136287302,NaN,0.148997062644318,NaN,0.7,0.3,1756.7,3563.5,1.39136655,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.610278086678493,NaN,0.381305191945423,NaN,45,NaN,0.141421356237309,NaN,1.41421356237309,NaN,0.223681287910394,NaN,0,1,383.7,841.9,4.25273845,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0,10,0,0,0,NaN
PAIRWISE,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=1,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,4,2,0.666666666666667,0,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,CORE_LITE,,,10,10,1,0.475737182081837,NaN,0.255146703897897,NaN,45,NaN,0.265028153987287,NaN,2.65028153987288,NaN,0.326880741078285,NaN,0,0,156.8,360.8,0.14959,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,CORE_PLUS,,,10,10,1,0.396005122270313,NaN,0.222786767221982,NaN,45,NaN,0.14815791757784,NaN,1.48157917577841,NaN,0.182252298070953,NaN,0.4,0.6,1557.8,3164.3,0.84120335,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.3994371240635,NaN,0.255146703897897,NaN,46.6631022598867,NaN,0.255083806213225,NaN,2.55083806213226,NaN,0.315368067060461,NaN,0.2,0.8,355.3,783.8,4.41619025,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,8,0,1,0,NaN
PAIRWISE,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=4,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,4,3,0.5,0,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,CORE_LITE,,,10,10,1,0.404130335036466,NaN,0.255146703897897,NaN,40.2688388959872,NaN,0.347213595499957,NaN,3.47213595499957,NaN,0.353761482156571,NaN,0,0,173,393,0.1688686,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,CORE_PLUS,,,10,10,1,0.404130335036466,NaN,0.316633030955283,NaN,32.7098082538257,NaN,0.155864698717581,NaN,1.55864698717581,NaN,0.198921837652618,NaN,0.4,0.6,1756.5,3561.6,1.1336955,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,TANGENT_PROFILE_SAFE,,,10,10,1,0.404130335036466,NaN,0.288499794537071,NaN,38.9705465623427,NaN,0.265028153987288,NaN,2.65028153987288,NaN,0.268302097315595,NaN,0.4,0.6,411.8,896.6,4.51214635,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,6,1,0.75,0,NaN
PAIRWISE,EXACT_CELL,-6|P4|STAGE5_TOEPLITZ_CORRELATED|L=8,-6,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,5,2,0.6,0,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=1,0,CORE_LITE,,,10,10,1,0.523666936592712,NaN,0.3,NaN,45,NaN,0.147213595499958,NaN,0.49071198499986,NaN,0.274524020800054,NaN,0,0,150.5,348.5,0.14394015,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=1,0,CORE_PLUS,,,10,10,1,0.523666936592712,NaN,0.3,NaN,41.7156384081836,NaN,0.206449510224598,NaN,0.688165034081994,NaN,0.29127531454576,NaN,0.2,0.8,1981.3,4011.2,1.7782533,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=1,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.523666936592712,NaN,0.243819130341447,NaN,45,NaN,0.277900726205007,NaN,0.926335754016693,NaN,0.297675533555255,NaN,0.3,0.7,361.6,796.7,4.88590205,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P1|WHITE|L=1,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,7,2,0.333333333333333,0,NaN
PAIRWISE,EXACT_CELL,0|P1|WHITE|L=1,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,6,2,0.5,0,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=4,0,CORE_LITE,,,10,10,1,0.409565356452335,NaN,0.170710678118654,NaN,40.2688388959872,NaN,0.1,NaN,0.333333333333334,NaN,0.247920644563966,NaN,0,0,174.1,396.1,0.15104445,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=4,0,CORE_PLUS,,,10,10,1,0.232570711371925,NaN,0.165601701874144,NaN,30.306075666069,NaN,0.123606797749979,NaN,0.412022659166596,NaN,0.215591631249192,NaN,0.4,0.6,1851.1,3751.4,1.508774,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=4,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.243178029982048,NaN,0.168414329184613,NaN,34.330430648532,NaN,0.119081879188796,NaN,0.396939597295987,NaN,0.275184361251448,NaN,0.4,0.6,408.4,890.7,4.3694454,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P1|WHITE|L=4,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,6,1,0.75,0,NaN
PAIRWISE,EXACT_CELL,0|P1|WHITE|L=4,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,3,4,3,0.5,0,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=8,0,CORE_LITE,,,10,10,1,0.283172052784939,NaN,0.228824561127073,NaN,18.4349488229221,NaN,0.1,NaN,0.333333333333334,NaN,0.18825928602022,NaN,0,0,156.8,360.8,0.13428175,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=8,0,CORE_PLUS,,,10,10,1,0.240213244318685,NaN,0.194655860302976,NaN,25.5882988309459,NaN,0.14191587639046,NaN,0.473052921301535,NaN,0.206428183736424,NaN,0.8,0.2,2293.6,4635.8,1.77538695,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|WHITE|L=8,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.241557656082526,NaN,0.172857180060106,NaN,25.1184776987037,NaN,0.147213595499958,NaN,0.490711984999861,NaN,0.281085298413445,NaN,0.4,0.6,409.4,892,4.32349895,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P1|WHITE|L=8,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,6,3,0.25,0,NaN
PAIRWISE,EXACT_CELL,0|P1|WHITE|L=8,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,1,5,0.444444444444444,0.000419690334423684,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,0,CORE_LITE,,,10,10,1,0.509974110253459,NaN,0.504950975679639,NaN,9.21747441146091,NaN,0.0171572875253814,NaN,0.0571909584179382,NaN,0.20036897924864,NaN,0,0,155.2,357.2,0.1367387,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,0,CORE_PLUS,,,10,10,1,0.464080343560825,NaN,0.379977320865241,NaN,23.7824657135819,NaN,0.120821209830254,NaN,0.402737366100849,NaN,0.262514852302474,NaN,0.8,0.2,1539.9,3128.4,0.9721886,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.506982876496264,NaN,0.46669749453718,NaN,22.8789972664807,NaN,0.0585786437626908,NaN,0.195262145875636,NaN,0.239082048713149,NaN,0.2,0.8,373.9,820.6,4.180916,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1,8,1,0.5,0,NaN
PAIRWISE,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=1,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,2,3,0.625,-0.00134345698471183,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,0,CORE_LITE,,,10,10,1,0.347873794133919,NaN,0.182514076993644,NaN,45,NaN,0.1,NaN,0.333333333333334,NaN,0.312394617519413,NaN,0,0,166.5,380.5,0.15353935,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,0,CORE_PLUS,,,10,10,1,0.347873794133919,NaN,0.16588763751226,NaN,41.9610622195295,NaN,0.128333932338517,NaN,0.427779774461725,NaN,0.342751702457891,NaN,0.5,0.5,1833.9,3716.7,1.57052805,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.248780851269898,NaN,0.141273691147807,NaN,45,NaN,0.147213595499958,NaN,0.49071198499986,NaN,0.299252915366666,NaN,0.3,0.7,413.2,899.9,4.3906609,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,7,1,0.666666666666667,0,NaN
PAIRWISE,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=4,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4,4,2,0.666666666666667,0,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,0,CORE_LITE,,,10,10,1,0.246305801276372,NaN,0.170710678118655,NaN,31.7174744114611,NaN,0.123606797749979,NaN,0.412022659166596,NaN,0.239082048713149,NaN,0,0,186.2,420.2,0.1752144,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,0,CORE_PLUS,,,10,10,1,0.25747847377584,NaN,0.22403851593698,NaN,29.5712918526376,NaN,0.160951328047416,NaN,0.536504426824722,NaN,0.29664199214626,NaN,0.5,0.5,2228.5,4506.1,1.4422149,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.210134174756179,NaN,0.141421356237309,NaN,34.5426981250988,NaN,0.265685424949237,NaN,0.885618083164127,NaN,0.291189744554457,NaN,0.4,0.6,439.6,953,4.374538,NaN,0,0,0,0,NaN,NaN,NaN
PAIRWISE,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,0,TANGENT_PROFILE_SAFE,CORE_LITE,TANGENT_VS_CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,2,6,2,0.5,0,NaN
PAIRWISE,EXACT_CELL,0|P1|STAGE5_TOEPLITZ_CORRELATED|L=8,0,TANGENT_PROFILE_SAFE,CORE_PLUS,TANGENT_VS_CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,2,3,0.625,-0.00899162499412193,NaN
METHOD,EXACT_CELL,0|P2|WHITE|L=1,0,CORE_LITE,,,10,10,1,0.574456264653802,NaN,0.299535239245728,NaN,18.4349488229219,NaN,0.165028153987288,NaN,0.825140769936444,NaN,0.299999999999999,NaN,0,0,148.2,342.2,0.14377975,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P2|WHITE|L=1,0,CORE_PLUS,,,10,10,1,0.642042076153868,NaN,0.492741006674498,NaN,18.4349488229219,NaN,0.198517799446728,NaN,0.992588997233643,NaN,0.21199730933989,NaN,0.5,0.5,1640.4,3328.1,1.6036217,NaN,0,0,0,0,NaN,NaN,NaN
METHOD,EXACT_CELL,0|P2|WHITE|L=1,0,TANGENT_PROFILE_SAFE,,,10,10,1,0.574456264653802,NaN,0.299535239245728,NaN,18.4349488229219,NaN,0.165028153987288,NaN,0.825140769936444,NaN,0.299999999999999,NaN,0,1,382.6,837,4.57986705,NaN,0,0,0,0,NaN,NaN,NaN
