scenario,data_split,trial_id,method,start_id,domain_hash,iteration,score,rss,max_angle_update_deg,relative_score_change,function_converged,angle_converged,monotonicity_violation_flag,statistical_calibration_status,phase_factor
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,37,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19346.9584147363,21.6089004065907,0.800000000000001,0.00242950896350619,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,37,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19349.9939319487,18.573383194187,0.200000000000001,0.000156898937152392,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,37,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19349.9939319487,18.573383194187,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19305.9631106617,63.0931399535439,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.5369999224,18.5192506928142,0.199999999999999,0.00230881458776401,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.5369999224,18.5192506928142,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.6987750616,300.357475553639,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.8365334643,28.2197171509833,0.6,0.014271438319565,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.5369999224,18.5192506928142,0.199999999999999,0.000501553613846277,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.5369999224,18.5192506928142,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.5559889378,68.50026167744,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.4574059601,21.5988446551273,0.800000000000001,0.0024300552299734,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.4973095729,18.5589410423709,0.200000000000001,0.000157121607711616,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.4973095729,18.5589410423709,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19306.3611941039,63.0918130320424,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.9066539875,18.5463531484165,0.199999999999999,0.00230729444227066,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.9066539875,18.5463531484165,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19069.0266647496,300.426342386349,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19341.2062873507,28.2467197852966,0.6,0.0142733883268512,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.9066539875,18.5463531484165,0.199999999999999,0.000501538864368775,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.9066539875,18.5463531484165,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.9444838894,68.5085232465462,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.8654337136,21.5875734223446,0.800000000000001,0.00243101832987328,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.885924247,18.567082888916,0.200000000000001,0.000156114923570087,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.885924247,18.567082888916,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19305.9271727508,63.0011359618111,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.4031715789,18.5251371337217,0.6,0.00230374839965546,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.4031715789,18.5251371337217,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.6221540471,300.306154665504,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.6421161888,28.2861925238212,0.6,0.0142653181726583,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3551515586,18.5731571540127,0.199999999999999,0.000502208526038459,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.3551515586,18.5731571540127,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.457114312,68.4711944005321,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.330264029,21.5980446835492,0.800000000000001,0.00242860308641211,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.4031715789,18.5251371337217,0.200000000000001,0.000158828505426442,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,40,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.4031715789,18.5251371337217,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19305.9008188478,62.9984371745959,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.4127193134,18.4865367090024,0.6,0.00230561116434089,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.4127193134,18.4865367090024,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.6701403915,300.229115630893,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.5833969721,28.3158590503517,0.6,0.0142596864164413,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.2947712247,18.6044847977682,0.199999999999999,0.000502124163126531,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.2947712247,18.6044847977682,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.4384311988,68.4608248236509,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.3547114393,21.5445445831465,0.800000000000001,0.00243084012872294,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.4127193134,18.4865367090024,0.200000000000001,0.000158058190370388,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,41,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.4127193134,18.4865367090024,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19307.477156729,63.0724526178237,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19351.9989597285,18.5506496182606,0.199999999999999,0.00230593581119668,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19351.9989597285,18.5506496182606,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19070.1451473128,300.404462034003,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19342.3212377029,28.2283716438469,0.6,0.0142723659567168,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19351.9989597285,18.5506496182606,0.199999999999999,0.000500339225403929,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19351.9989597285,18.5506496182606,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19302.037258726,68.5123506207819,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19348.9955384984,21.554070848375,0.800000000000001,0.00243281468909082,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19352.0197557029,18.5298536438822,0.200000000000001,0.000156298408280446,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19352.0197557029,18.5298536438822,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19305.8922575195,62.9687342879697,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.3180594306,18.542932376884,0.6,0.0023011524833193,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3180594306,18.542932376884,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.3345961754,300.526395631994,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.5732418019,28.2877500055911,0.6,0.0142770017094732,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.2881466507,18.5728451567265,0.199999999999999,0.000502306975465814,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.2881466507,18.5728451567265,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.450005556,68.4109862514124,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19347.2863914876,21.5746003198656,0.800000000000001,0.00242669916598131,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.3180594306,18.542932376884,0.200000000000001,0.000156697320835415,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.3180594306,18.542932376884,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19304.7953348027,63.0467674242755,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19349.3172696915,18.5248325354805,0.199999999999999,0.00230626298371217,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19349.3172696915,18.5248325354805,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19067.1403994772,300.701702749775,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19339.6644307535,28.177671473517,0.6,0.0142928633012914,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19349.3172696915,18.5248325354805,0.199999999999999,0.000499121325119102,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19349.3172696915,18.5248325354805,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19299.3514344584,68.4906677685685,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19346.2769857906,21.5651164363589,0.800000000000001,0.00243145742444098,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19349.260025096,18.5820771310173,0.200000000000001,0.00015419190511604,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19349.260025096,18.5820771310173,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19306.244459631,63.0025622552821,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19350.7079090147,18.539112871531,0.6,0.00230306051892813,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.7079090147,18.539112871531,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19068.7130244982,300.533997388055,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,19340.9545521509,28.2924697353374,0.6,0.0142768695141072,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,19350.6557035116,18.5913183746779,0.199999999999999,0.000501585965392827,0,0,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,3,19350.6557035116,18.5913183746779,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,19300.8059815194,68.4410403668626,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
