scenario,data_split,feature_tags,noise_sigma,L,aperture_column_count,trial_id,method,K,oracle_Q,oracle_Kq,condition_source,eta_condition_deg,upstream_group_support_status,conditional_estimate_status,joint_refinement_status,method_estimate_status,method_status_scope,statistical_calibration_status,domain_id,domain_source,domain_bounds,domain_hash,truth_in_domain_flag,truth_on_search_grid_flag,grid_step_az_deg,grid_step_el_deg,az_hat_deg,el_hat_deg,score,rss,normalized_score_gap_to_local_full,az_rmse,el_rmse,pair_rmse,unconditional_penalized_pair_error,success_flag,wrong_local_peak_flag,convergence_flag,rank_Gphi_min,group_recovery_relative_error,cross_group_noise_correlation_max,monotonicity_violation_count,num_score_eval_stage4,num_score_eval_conditional,num_score_eval_joint,num_score_eval_total,num_svd_total,num_eig_total,num_candidate_manifold_build,num_iterations,num_multi_start,runtime_total,precompute_time_sec,online_time_sec,max_primary_array_bytes,registered_model_certified_flag,phase_factor,pass_flag
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,115,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.5251428793,0.0767069666017051,3.59004271050542e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000673406816530075,0,0,0,0,74,74,156,1,80,4,2,0.0958706,0.0067027,0.0891679,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,115,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.5251428793,0.0767069665980671,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000673406816530075,0,0,0,0,210,210,231,1,21,0,1,0.0318969,0.0067027,0.0251942,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,115,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10131.5731665331,2.02868331277568,0.000192625598560759,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000673406816530075,0,0,0,0,0,0,0,0,0,0,1,0.0069573,0.0067027,0.0002546,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,116,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.275780692,0.0739819101690955,8.97621345350722e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000609017105305179,0,0,3,21,19,43,97,4,41,1,1,0.0440772,0.0114385,0.0326387,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,116,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.275780692,0.0739819101690955,8.97621345350722e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000609017105305179,0,0,3,21,0,24,57,3,21,0,1,0.0214546,0.0114385,0.0100161,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,116,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.275780692,0.0739819101690955,8.97621345350722e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000609017105305179,0,0,0,0,74,74,156,1,80,4,2,0.0913075,0.0074325,0.083875,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,116,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.275780692,0.0739819101600006,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000609017105305179,0,0,0,0,210,210,231,1,21,0,1,0.0319399,0.0074325,0.0245074,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,116,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10130.3421825051,2.0075800970917,0.000190835526863211,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000609017105305179,0,0,0,0,0,0,0,0,0,0,1,0.0076147,0.0074325,0.0001822,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,117,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.3133212427,0.0753728295476321,7.18023550987087e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000660992245575001,0,0,3,21,19,43,97,4,41,1,1,0.0417844,0.0121228,0.0296616,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,117,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.3133212427,0.0753728295476321,7.18023550987087e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000660992245575001,0,0,3,21,0,24,57,3,21,0,1,0.0218445,0.0121228,0.0097217,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,117,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.3133212427,0.0753728295476321,7.18023550987087e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000660992245575001,0,0,0,0,74,74,156,1,80,4,2,0.0889885,0.0070239,0.0819646,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,117,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.3133212427,0.0753728295403562,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000660992245575001,0,0,0,0,210,210,231,1,21,0,1,0.0375306,0.0070239,0.0305067,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,117,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10131.3702536942,2.01844037803858,0.000191750465706506,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000660992245575001,0,0,0,0,0,0,0,0,0,0,1,0.0072095,0.0070239,0.0001856,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,118,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.0211794489,0.0771725778504333,7.18044252087424e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000650708631482761,0,0,3,21,19,43,97,4,41,1,1,0.0402176,0.0102614,0.0299562,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,118,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.0211794489,0.0771725778504333,7.18044252087424e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000650708631482761,0,0,3,21,0,24,57,3,21,0,1,0.0196111,0.0102614,0.0093497,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,118,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.0211794489,0.0771725778504333,7.18044252087424e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000650708631482761,0,0,0,0,74,74,156,1,80,4,2,0.0908538,0.0066234,0.0842304,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,118,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10133.0211794489,0.0771725778431573,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000650708631482761,0,0,0,0,210,210,231,1,21,0,1,0.0299981,0.0066234,0.0233747,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,118,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10131.071985213,2.02636681379045,0.00019236061994033,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.000650708631482761,0,0,0,0,0,0,0,0,0,0,1,0.0067739,0.0066234,0.0001505,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,119,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.8113756423,0.0764511574889184,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.00065067695371203,0,0,3,21,19,43,97,4,41,1,1,0.0409991,0.011136,0.0298631,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,119,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.8113756423,0.0764511574889184,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.00065067695371203,0,0,3,21,0,24,57,3,21,0,1,0.0209599,0.011136,0.0098239,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,119,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.8113756423,0.0764511574889184,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.00065067695371203,0,0,0,0,74,74,156,1,80,4,2,0.0870251,0.0071353,0.0798898,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,119,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10132.8113756423,0.0764511574889184,0,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.00065067695371203,0,0,0,0,210,210,231,1,21,0,1,0.0346662,0.0071353,0.0275309,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,119,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.4 8,10 10,10130.8554806369,2.03234616287591,0.000193025897046565,0.3,0,0.3,0.632455532033676,0,0,1,NaN,0.00065067695371203,0,0,0,0,0,0,0,0,0,0,1,0.0072936,0.0071353,0.0001583,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,120,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10134.4602995348,0.0735113135287975,5.38456715932672e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000649701825097038,0,0,3,21,19,43,97,4,41,1,1,0.0405601,0.0110935,0.0294666,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,120,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10134.4602995348,0.0735113135287975,5.38456715932672e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,2,0.000649701825097038,0,0,3,21,0,24,57,3,21,0,1,0.0203465,0.0110935,0.009253,299520,0,1,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,"core_noisy,paired_noise,coherent_and_weak,same_elevation",0.004,4,65,120,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8,10 10,10134.4602995348,0.0735113135287975,5.38456715932672e-16,0.22360679774998,0,0.22360679774998,0.632455532033676,0,0,1,NaN,0.000649701825097038,0,0,0,0,74,74,156,1,80,4,2,0.0867125,0.0071753,0.0795372,299520,0,1,1
